objectID,title,artistDisplayName,artistNationality,objectDate,objectBeginDate,objectEndDate,department,classification,medium,repository,objectURL,period,clean_title
261702,"The North American Indian, Vol. XVI.  The Tiwa, The Keres",Edward Sheriff Curtis,American,1926,1926,1926,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261702,1900-1950,the north american indian vol xvi the tiwa the keres
261703,"The North American Indian, Vol. XVII.  The Tewa, The Zuñi Mythology",Edward Sheriff Curtis,American,1926,1926,1926,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261703,1900-1950,the north american indian vol xvii the tewa the zu i mythology
261704,"The North American Indian, Vol. XVIII.  The Chipewyan, Cree,The Sarsi",Edward Sheriff Curtis,American,1928,1928,1928,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261704,1900-1950,the north american indian vol xviii the chipewyan cree the sarsi
261705,"The North American Indian, Vol. XIX.  Wichita, Southern Cheyenne, Oto, Commanche",Edward Sheriff Curtis,American,1930,1930,1930,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261705,1900-1950,the north american indian vol xix wichita southern cheyenne oto commanche
261706,"The North American Indian, Vol. II.  Pima, Papago, Quahatika, Mohave, Yuma, Maricopa, Havasupai, Apache-Mohave",Edward Sheriff Curtis,American,1908,1908,1908,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261706,1900-1950,the north american indian vol ii pima papago quahatika mohave yuma maricopa havasupai apache mohave
261707,"The North American Indian, Vol. XX.  Nunivak, King Island, Little Diomede Island, Cape Prince of Wales, Kotzebue",Edward Sheriff Curtis,American,1930,1930,1930,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261707,1900-1950,the north american indian vol xx nunivak king island little diomede island cape prince of wales kotzebue
261708,"The North American Indian, Vol. III.  Teton Sioux, Yanktonai, Assiniboin",Edward Sheriff Curtis,American,1908,1908,1908,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261708,1900-1950,the north american indian vol iii teton sioux yanktonai assiniboin
261709,"The North American Indian, Vol. IV.  Apsaroke, Hidatsa",Edward Sheriff Curtis,American,1909,1909,1909,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261709,1900-1950,the north american indian vol iv apsaroke hidatsa
261710,"The North American Indian, Vol. V.  Mandan, Arikara, Atsina",Edward Sheriff Curtis,American,1909,1909,1909,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261710,1900-1950,the north american indian vol v mandan arikara atsina
261711,"The North American Indian, Vol. VI.  Piegan, Cheyenne, Arapaho",Edward Sheriff Curtis,American,1911,1911,1911,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261711,1900-1950,the north american indian vol vi piegan cheyenne arapaho
261712,"The North American Indian, Vol. VII.  Yakima, Klickitat, Interior Salish, Kutenai",Edward Sheriff Curtis,American,1911,1911,1911,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261712,1900-1950,the north american indian vol vii yakima klickitat interior salish kutenai
261713,"The North American Indian, Vol. VIII.  Nez Percés, Walla Walla, Umatilla, Cayuse, Chinookan",Edward Sheriff Curtis,American,1911,1911,1911,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261713,1900-1950,the north american indian vol viii nez perc s walla walla umatilla cayuse chinookan
261714,"The North American Indian, Vol. IX.  Salishan Tribes of the Coast, Chimakum, Quilliute, Willipa",Edward Sheriff Curtis,American,1913,1913,1913,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261714,1900-1950,the north american indian vol ix salishan tribes of the coast chimakum quilliute willipa
261715,"Apache, Jicarillas, Navaho",Edward Sheriff Curtis,American,1907,1907,1907,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261715,1900-1950,apache jicarillas navaho
261716,The Kwakiutl,Edward Sheriff Curtis,American,1915,1915,1915,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261716,1900-1950,the kwakiutl
261717,"Nootka, Haida",Edward Sheriff Curtis,American,1916,1916,1916,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261717,1900-1950,nootka haida
261718,The Hopi,Edward Sheriff Curtis,American,1922,1922,1922,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261718,1900-1950,the hopi
261719,"Hupa, Yurok, Karok, Wiyot, Tolowa, Tututni, Shasta, Achomawi, Klamath",Edward Sheriff Curtis,American,1924,1924,1924,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261719,1900-1950,hupa yurok karok wiyot tolowa tututni shasta achomawi klamath
261720,"Kato, Wailaki, Yuki, Pomo, Wintun, Maidu, Miwok, Yokuts",Edward Sheriff Curtis,American,1924,1924,1924,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261720,1900-1950,kato wailaki yuki pomo wintun maidu miwok yokuts
261721,"Southern California Shoshoneans, Diegue¤os, Plateau Shoshoneans, The Washo Mythology",Edward Sheriff Curtis,American,1926,1926,1926,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261721,1900-1950,southern california shoshoneans diegue os plateau shoshoneans the washo mythology
261722,"The Tiwa, The Keres",Edward Sheriff Curtis,American,1926,1926,1926,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261722,1900-1950,the tiwa the keres
261723,"The Tewa, The Zuñi Mythology",Edward Sheriff Curtis,American,1926,1926,1926,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261723,1900-1950,the tewa the zu i mythology
261724,"The Chipewyan, Cree, The Sarsi",Edward Sheriff Curtis,American,1928,1928,1928,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261724,1900-1950,the chipewyan cree the sarsi
261725,"Wichita, Southern Cheyenne, Oto, Commanche",Edward Sheriff Curtis,American,1930,1930,1930,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261725,1900-1950,wichita southern cheyenne oto commanche
261726,"Pima, Papago, Oahatika, Mohave, Yuma, Maricopa, Walapai, Havasupai, Apache-Mohave",Edward Sheriff Curtis,American,1908,1908,1908,Photographs,Portfolios,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261726,1900-1950,pima papago oahatika mohave yuma maricopa walapai havasupai apache mohave
261727,"Nunivak, King Island, Little Diomede Island, Cape Prince of Wales, Kotzebue",Edward Sheriff Curtis,American,1930,1930,1930,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261727,1900-1950,nunivak king island little diomede island cape prince of wales kotzebue
261728,"Teton Sioux, Yanktonai, Assiniboin",Edward Sheriff Curtis,American,1908,1908,1908,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261728,1900-1950,teton sioux yanktonai assiniboin
261729,"Apsaroke, Hidatsa",Edward Sheriff Curtis,American,1909,1909,1909,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261729,1900-1950,apsaroke hidatsa
261730,"Mandan, Arikara, Atsina",Edward Sheriff Curtis,American,1909,1909,1909,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261730,1900-1950,mandan arikara atsina
261731,"Piegan, Cheyenne, Arapaho",Edward Sheriff Curtis,American,1911,1911,1911,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261731,1900-1950,piegan cheyenne arapaho
261732,"Yakima, Klickitat, Interior Salish, Kutenai",Edward Sheriff Curtis,American,1911,1911,1911,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261732,1900-1950,yakima klickitat interior salish kutenai
261733,"Nez Percés, Walla Walla, Umatilla, Cayuse, Chinookan",Edward Sheriff Curtis,American,1911,1911,1911,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261733,1900-1950,nez perc s walla walla umatilla cayuse chinookan
261734,"Salishan Tribes of the Coast, Chimakum, Quilliute, Willapa",Edward Sheriff Curtis,American,1913,1913,1913,Photographs,Portfolios,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261734,1900-1950,salishan tribes of the coast chimakum quilliute willapa
261738,[View of Los Angeles. Residential Street with Oil Derricks and View of City Hall in the Background],Max Yavno,American,1945–49,1945,1949,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261738,1900-1950,view of los angeles residential street with oil derricks and view of city hall in the background
261740,Margaret Mower,Doris Ulmann,American,1920s,1920,1929,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261740,1900-1950,margaret mower
261741,"Margaret Mower in ""The Idiot"" by Dostoyevsky",Nickolas Muray,"American, born Hungary",1940s,1940,1949,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261741,1900-1950,margaret mower in the idiot by dostoyevsky
261742,Margaret Mower,Nickolas Muray,"American, born Hungary",1940s,1940,1949,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261742,1900-1950,margaret mower
261743,Margaret Mower,Arnold Genthe,"American, born Germany",1929,1929,1929,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261743,1900-1950,margaret mower
261744,Margaret Mower in The Wonderful Visit by H. G. Wells,Arnold Genthe,"American, born Germany",1920s,1920,1929,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261744,1900-1950,margaret mower in the wonderful visit by h g wells
261748,Margaret Mower,Eugene Hutchinson,American,1917,1917,1917,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261748,1900-1950,margaret mower
261751,Alice Hahn Goodman,Arnold Genthe,"American, born Germany",ca. 1935,1933,1937,Photographs,Transparencies,Transparency,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261751,1900-1950,alice hahn goodman
261755,[Film Set of an Arab Encampment in Battle],Edward Sheriff Curtis,American,ca. 1930,1928,1932,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261755,1900-1950,film set of an arab encampment in battle
261757,"Promenade des Anglais, Nice",Lisette Model,"American, born Austria",1934–37,1934,1937,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261757,1900-1950,promenade des anglais nice
261764,"Jehol Farmers, Manchuria, August 1935",Morton D. May,American,1935,1935,1935,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261764,1900-1950,jehol farmers manchuria august
261778,[Grassy Field with Trees],M. C. Walton,American,ca. 1910,1908,1912,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261778,1900-1950,grassy field with trees
261780,Miss Philbean and Asta,Otto Dyar,American,1940s,1940,1949,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261780,1900-1950,miss philbean and asta
261781,Bryce Towers,Forman Hanna,American,ca. 1915,1913,1917,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261781,1900-1950,bryce towers
